,OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
1212,206198360,CASA VALLE,550003783,Parent Facility,11321 STAGG STREET,SUN VALLEY,91352,19,Los Angeles,Open,2017-01-01,Long Term Care Facility,Congregate Living Health Facility,34.2123242,-118.3776399
1213,206198398,"HOUSE OF FAITH CONGREGATE LIVING, INC.",550003630,Parent Facility,8500 ROBERT AVE.,SUN VALLEY,91352,19,Los Angeles,Open,2017-01-01,Long Term Care Facility,Congregate Living Health Facility,34.2242632,-118.3690967
1214,206198399,"FIVE POINT CARE, INC.",550003626,Parent Facility,7913 SATSUMA AVE,SUN VALLEY,91352,19,Los Angeles,Open,2017-01-01,Long Term Care Facility,Congregate Living Health Facility,34.2143492,-118.3673635
1215,206198401,WELL CARE CONGREGATE LIVING HEALTH FACILITY INC,550003825,Parent Facility,14926 VOSE STREET,VAN NUYS,91405,19,Los Angeles,Open,2017-03-17,Long Term Care Facility,Congregate Living Health Facility,34.1980904,-118.4586803
1216,206198460,ROYAL OAK RESIDENCE INC.,550003734,Parent Facility,10458 PLAINVIEW AVE.,TUJUNGA,91042,19,Los Angeles,Open,2016-12-12,Long Term Care Facility,Congregate Living Health Facility,34.2590586,-118.2976767
1217,206198461,HERITAGE CONGREGATE LIVING,550009135,Parent Facility,7051 RHEA AVE.,RESEDA,91335,19,Los Angeles,Open,2024-04-11,Long Term Care Facility,Congregate Living Health Facility,34.199117,-118.5418399
1218,206198462,"ALL CARE LIVING HOME, INC.",550003824,Parent Facility,5450 TYRONE AVE.,SHERMAN OAKS,91401,19,Los Angeles,Open,2017-03-01,Long Term Care Facility,Congregate Living Health Facility,34.1701113,-118.4440146
1219,206198463,PROACTIVE CARE,550003700,Parent Facility,7461 VISTA DEL MONTE AVE.,VAN NUYS,91405,19,Los Angeles,Open,2016-10-14,Long Term Care Facility,Congregate Living Health Facility,34.2065291,-118.4506547
1220,206198477,"UNITED CARE CENTER, INC.",550003635,Parent Facility,8721 CANTERBURY AVENUE,PANORAMA CITY,91402,19,Los Angeles,Open,2016-08-09,Long Term Care Facility,Congregate Living Health Facility,34.2279004,-118.4230521
1221,206198483,"HARMONY CONGREGATE LIVING, INC.",550003835,Parent Facility,6507 BABCOCK AVENUE,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2017-03-14,Long Term Care Facility,Congregate Living Health Facility,34.188813,-118.406613
1222,206198484,VILLA MARTHA,550003598,Parent Facility,22411 MARTHA STREET,WOODLAND HILLS,91367,19,Los Angeles,Open,2016-07-08,Long Term Care Facility,Congregate Living Health Facility,34.1738653,-118.6152203
1223,206198485,"PALMDALE REGIONAL CONGREGATE LIVING, INC.",550003796,Parent Facility,733 Celtic Dr,Palmdale,93551,19,Los Angeles,Open,2017-02-01,Long Term Care Facility,Congregate Living Health Facility,34.5805843,-118.1439573
1224,206198486,ADASTRA HEALTH CARE - ORION CENTER,550003791,Parent Facility,20453 ELKWOOD STREET,WINNETKA,91306,19,Los Angeles,Open,2017-02-07,Long Term Care Facility,Congregate Living Health Facility,34.2126186,-118.5790732
1225,206198487,THE HELPING HANDS CLHF,550003938,Parent Facility,23331 MALTBY PLACE,HARBOR CITY,90710,19,Los Angeles,Open,2017-07-14,Long Term Care Facility,Congregate Living Health Facility,33.8137988,-118.3049365
1226,206198526,"VALLEY VIEW CONGREGATE LIVING FACILITY, INC",550003715,Parent Facility,6451 Gilson Ave,North Hollywood,91606,19,Los Angeles,Open,2016-11-22,Long Term Care Facility,Congregate Living Health Facility,34.1878222,-118.4111377
1227,206198527,CONTINENTAL CLHF,550003890,Parent Facility,1912 N. SAN ANTONIO,POMONA,91767,19,Los Angeles,Open,2017-05-18,Long Term Care Facility,Congregate Living Health Facility,34.0784675,-117.7364247
1228,206198539,COMFORTMAVENS-TORRANCE,550003850,Parent Facility,2460 W. 229TH STREET,TORRANCE,90501,19,Los Angeles,Open,2017-04-24,Long Term Care Facility,Congregate Living Health Facility,33.8183384,-118.3274489
1229,206198540,ALL CARE - S.F. VALLEY,550004007,Parent Facility,7332 CLAIRE AVENUE,RESEDA,91335,19,Los Angeles,Open,2017-10-20,Long Term Care Facility,Congregate Living Health Facility,34.2039337,-118.5499708
1230,206200691,PALMS CARE CENTER,040000082,Parent Facility,1010 VENTURA AVENUE,CHOWCHILLA,93610,20,Madera,Open,1964-10-06,Long Term Care Facility,Skilled Nursing Facility,37.1223296,-120.2728162
1231,206200749,MADERA REHABILITATION AND NURSING CENTER,040000118,Parent Facility,517 SOUTH A STREET,MADERA,93638,20,Madera,Open,1965-04-14,Long Term Care Facility,Skilled Nursing Facility,36.9606084,-120.0505628
1232,206200831,GOLDEN MADERA CARE CENTER,040000166,Parent Facility,1700 HOWARD ROAD,MADERA,93637,20,Madera,Open,1964-11-16,Long Term Care Facility,Skilled Nursing Facility,36.9517484,-120.0775801
1233,206201802,MAJESTIC MOUNTAIN CARE CENTER,040000198,Parent Facility,40131 HIGHWAY 49,OAKHURST,93644,20,Madera,Open,1979-08-06,Long Term Care Facility,Skilled Nursing Facility,37.3358056,-119.6601474
1234,206204023,CHOWCHILLA MEMORIAL HEALTHCARE DISTRICT,550000252,Parent Facility,1104 VENTURA AVE,CHOWCHILLA,93610,20,Madera,Open,2006-06-24,Long Term Care Facility,Skilled Nursing Facility,37.1207504,-120.2742696
1235,206210916,"THE REDWOODS, A COMMUNITY OF SENIORS",010000390,Parent Facility,40 CAMINO ALTO,MILL VALLEY,94941,21,Marin,Open,1976-02-01,Long Term Care Facility,Skilled Nursing Facility,37.8940629,-122.5288957
1236,206210946,SAN RAFAEL HEALTHCARE & WELLNESS CENTER,010000353,Parent Facility,1601 - 5TH AVENUE,SAN RAFAEL,94901,21,Marin,Open,1962-06-26,Long Term Care Facility,Skilled Nursing Facility,37.974576,-122.5354815
1237,206210957,SOUTH MARIN HEALTH & WELLNESS CENTER,010000354,Parent Facility,1220 SOUTH ELISEO DRIVE,GREENBRAE,94904,21,Marin,Open,1966-05-16,Long Term Care Facility,Skilled Nursing Facility,37.9442579,-122.5355034
1238,206210969,NOVATO HEALTHCARE CENTER,010000355,Parent Facility,1565 HILL ROAD,NOVATO,94947,21,Marin,Open,1970-08-20,Long Term Care Facility,Skilled Nursing Facility,38.0961346,-122.5763633
1239,206210999,PINE RIDGE CARE CENTER,010000359,Parent Facility,45 PROFESSIONAL CENTER PARKWAY,SAN RAFAEL,94903,21,Marin,Open,1967-11-01,Long Term Care Facility,Skilled Nursing Facility,38.0103925,-122.539712
1240,206211005,TIBURON HILLS CARE CENTER,010000360,Parent Facility,30 HACIENDA DRIVE,BELVEDERE TIBURON,94920,21,Marin,Open,1957-06-05,Long Term Care Facility,Skilled Nursing Facility,37.9008227,-122.4807778
1241,206211048,MARIN POST ACUTE,010000364,Parent Facility,234 NORTH SAN PEDRO ROAD,SAN RAFAEL,94903,21,Marin,Open,1953-05-27,Long Term Care Facility,Skilled Nursing Facility,38.0025973,-122.5201914
1242,206212036,PROFESSIONAL POST ACUTE CENTER,010000368,Parent Facility,81 PROFESSIONAL CENTER PARKWAY,SAN RAFAEL,94903,21,Marin,Open,1966-01-01,Long Term Care Facility,Skilled Nursing Facility,38.0102103,-122.5384232
1243,206212623,NORTHGATE POSTACUTE CARE,010000374,Parent Facility,40 PROFESSIONAL CENTER PARKWAY,SAN RAFAEL,94903,21,Marin,Open,1959-01-05,Long Term Care Facility,Skilled Nursing Facility,38.0094926,-122.5380878
1244,206212800,THE TAMALPAIS,010000376,Parent Facility,501 VIA CASITAS,GREENBRAE,94904,21,Marin,Open,1978-07-01,Long Term Care Facility,Skilled Nursing Facility,37.9453713,-122.5322424
1245,206212810,VILLA MARIN RETIREMENT RESIDENCES,010000382,Parent Facility,100 THORNDALE DRIVE,SAN RAFAEL,94903,21,Marin,Open,1985-04-26,Long Term Care Facility,Skilled Nursing Facility,38.0039449,-122.5495595
1246,206214021,SMITH RANCH SKILLED NURSING & REHABILITATION CENTER,010000411,Parent Facility,1550 SILVEIRA PARKWAY,SAN RAFAEL,94903,21,Marin,Open,1993-12-01,Long Term Care Facility,Skilled Nursing Facility,38.020105,-122.5261676
1247,206214032,NEURORESTORATIVE CALIFORNIA- FAIRFAX,010000424,Parent Facility,2390 SIR FRANCIS DRAKE BLVD,FAIRFAX,94930,21,Marin,Open,2000-06-22,Long Term Care Facility,Congregate Living Health Facility,37.99498,-122.5951089
1248,206230938,REDWOOD COVE HEALTHCARE CENTER,010000080,Parent Facility,1162 SOUTH DORA STREET,UKIAH,95482,23,Mendocino,Open,1967-10-31,Long Term Care Facility,Skilled Nursing Facility,39.1353025,-123.2101065
1249,206231007,SHERWOOD OAKS POST ACUTE CARE,010000036,Parent Facility,130 DANA STREET,FORT BRAGG,95437,23,Mendocino,Open,1975-05-13,Long Term Care Facility,Skilled Nursing Facility,39.4411734,-123.7876474
1250,206231024,NORTHBROOK HEALTHCARE CENTER,010000049,Parent Facility,64 NORTHBROOK WAY,WILLITS,95490,23,Mendocino,Open,1970-05-18,Long Term Care Facility,Skilled Nursing Facility,39.4156829,-123.3610982
1251,206231091,UKIAH POST ACUTE,010000159,Parent Facility,1349 SOUTH DORA STREET,UKIAH,95482,23,Mendocino,Open,1964-06-05,Long Term Care Facility,Skilled Nursing Facility,39.1302773,-123.2081983
1252,206240020,MISSION GARDENS FACILITY,550008796,Parent Facility,1450 E 27TH STREET,MERCED,95340,24,Merced,Open,2024-05-06,Long Term Care Facility,Congregate Living Health Facility,37.3037886,-120.4561908
1253,206240893,"GRACE HOME, INC",040000171,Parent Facility,13435 PEACH AVENUE,LIVINGSTON,95334,24,Merced,Open,1958-05-20,Long Term Care Facility,Skilled Nursing Facility,37.3746993,-120.731227
1254,206240909,GOLDEN MERCED CARE CENTER,040000175,Parent Facility,3170 M STREET,MERCED,95348,24,Merced,Open,1968-10-11,Long Term Care Facility,Skilled Nursing Facility,37.3205153,-120.4773452
1255,206240943,MERCED NURSING & REHABILITATION CENTER,040000212,Parent Facility,510 WEST 26TH STREET,MERCED,95340,24,Merced,Open,1963-04-11,Long Term Care Facility,Skilled Nursing Facility,37.3102893,-120.47874
1256,206240946,MERCED BEHAVIORAL CENTER,040000216,Parent Facility,1255 B STREET,MERCED,95341,24,Merced,Open,1974-05-24,Long Term Care Facility,Skilled Nursing Facility,37.2904075,-120.472443
1257,206241353,FRANCISCAN POST-ACUTE CARE CENTER,040000192,Parent Facility,3169 M STREET,MERCED,95348,24,Merced,Open,1968-08-27,Long Term Care Facility,Skilled Nursing Facility,37.3205356,-120.47928
1258,206241879,LOS BANOS POST ACUTE,040000202,Parent Facility,931 IDAHO AVENUE,LOS BANOS,93635,24,Merced,Open,1965-10-19,Long Term Care Facility,Skilled Nursing Facility,37.0624521,-120.8605845
1259,206242204,LA SIERRA CARE CENTER,040000211,Parent Facility,2424 M STREET,MERCED,95340,24,Merced,Open,1966-09-22,Long Term Care Facility,Skilled Nursing Facility,37.3091041,-120.4802987
1260,206242280,ANBERRY NURSING AND REHABILITATION CENTER,040000070,Parent Facility,1685 SHAFFER ROAD,ATWATER,95301,24,Merced,Open,1986-11-11,Long Term Care Facility,Skilled Nursing Facility,37.3488942,-120.5965263
1261,206244031,NEW BETHANY,040000489,Parent Facility,1441 BERKELEY DRIVE,LOS BANOS,93635,24,Merced,Open,1999-06-22,Long Term Care Facility,Skilled Nursing Facility,37.0466872,-120.8345498
1262,206244044,ANBERRY TRANSITIONAL CARE,550003619,Parent Facility,1000 WEST YOSEMITE AVENUE,MERCED,95340,24,Merced,Open,2016-08-09,Long Term Care Facility,Skilled Nursing Facility,37.3318769,-120.4859164
1263,206270722,CARMEL HILLS CARE CENTER,070000015,Parent Facility,23795 HOLMAN HIGHWAY,MONTEREY,93940,27,Monterey,Open,1969-04-21,Long Term Care Facility,Skilled Nursing Facility,36.5772617,-121.9127871
1264,206270732,CANTERBURY WOODS,070000021,Parent Facility,651 SINEX AVENUE,PACIFIC GROVE,93950,27,Monterey,Open,1965-03-31,Long Term Care Facility,Skilled Nursing Facility,36.6149114,-121.9211427
1265,206270736,CARMEL VALLEY MANOR,070000233,Parent Facility,8545 CARMEL VALLEY ROAD,CARMEL,93923,27,Monterey,Open,1963-10-18,Long Term Care Facility,Skilled Nursing Facility,36.531165,-121.826102
1266,206270756,WINDSOR MONTEREY CARE CENTER,070000031,Parent Facility,1575 SKYLINE DRIVE,MONTEREY,93940,27,Monterey,Open,1968-07-03,Long Term Care Facility,Skilled Nursing Facility,36.5918663,-121.9170851
1267,206270757,WINDSOR THE RIDGE REHABILITATION CENTER,070000032,Parent Facility,350 IRIS DRIVE,SALINAS,93906,27,Monterey,Open,1965-06-17,Long Term Care Facility,Skilled Nursing Facility,36.6943227,-121.6576641
1268,206270807,KATHERINE HEALTHCARE,070000058,Parent Facility,315 ALAMEDA AVENUE,SALINAS,93901,27,Monterey,Open,1946-01-01,Long Term Care Facility,Skilled Nursing Facility,36.6621402,-121.6478685
1269,206270842,PACIFIC GROVE HEALTHCARE CENTER,070000075,Parent Facility,200 LIGHTHOUSE AVENUE,PACIFIC GROVE,93950,27,Monterey,Open,1963-02-18,Long Term Care Facility,Skilled Nursing Facility,36.6188129,-121.9080873
1270,206270871,SALINAS VALLEY POST ACUTE,070000081,Parent Facility,637 EAST ROMIE LANE,SALINAS,93901,27,Monterey,Open,1962-07-19,Long Term Care Facility,Skilled Nursing Facility,36.6596804,-121.6430878
1271,206270897,WINDSOR SKYLINE CARE CENTER,070000088,Parent Facility,348 IRIS DRIVE,SALINAS,93906,27,Monterey,Open,1967-12-28,Long Term Care Facility,Skilled Nursing Facility,36.6941922,-121.657097
1272,206270898,CYPRESS RIDGE CARE CENTER,070000089,Parent Facility,1501 SKYLINE DRIVE,MONTEREY,93940,27,Monterey,Open,1966-01-03,Long Term Care Facility,Skilled Nursing Facility,36.5929239,-121.9165108
1273,206271712,PACIFIC COAST POST ACUTE,070000130,Parent Facility,720 EAST ROMIE LANE,SALINAS,93901,27,Monterey,Open,1978-04-12,Long Term Care Facility,Skilled Nursing Facility,36.6584466,-121.6423342
1274,206274018,EDEN VALLEY CARE CENTER,070000327,Parent Facility,612 MAIN STREET,SOLEDAD,93960,27,Monterey,Open,1993-01-04,Long Term Care Facility,Skilled Nursing Facility,36.4338528,-121.3235133
1275,206274027,WESTLAND HOUSE,070000026,Distinct Part Facility,100 BARNET SEGAL LANE,MONTEREY,93940,27,Monterey,Open,2018-07-01,Hospital,General Acute Care Hospital,36.5811925,-121.8858671
1276,206274055,FOREST HILL MANOR HEALTH CENTER,550001102,Parent Facility,551 GIBSON AVE,PACIFIC GROVE,93950,27,Monterey,Open,2009-07-16,Long Term Care Facility,Skilled Nursing Facility,36.6154527,-121.919755
1277,206274088,CASTLEWOOD AT MONARCH COVE,550002175,Parent Facility,213 17 MILE DRIVE,PACIFIC GROVE,93950,27,Monterey,Open,2013-01-16,Long Term Care Facility,Congregate Living Health Facility,36.6254219,-121.9277441
1278,206280984,NAPA POST ACUTE,110000025,Parent Facility,705 TRANCAS STREET,NAPA,94558,28,Napa,Open,1969-12-30,Long Term Care Facility,Skilled Nursing Facility,38.3236524,-122.2904565
1279,206281040,PINER'S NURSING HOME,110000059,Parent Facility,1800 PUEBLO AVENUE,NAPA,94558,28,Napa,Open,1964-05-20,Long Term Care Facility,Skilled Nursing Facility,38.3148212,-122.3051674
1280,206282278,NAPA VALLEY CARE CENTER,110000117,Parent Facility,3275 VILLA LANE,NAPA,94558,28,Napa,Open,1984-01-23,Long Term Care Facility,Skilled Nursing Facility,38.3220093,-122.2939349
1281,206284010,THE MEADOWS OF NAPA VALLEY CARE CENTER,110000292,Parent Facility,1900 ATRIUM PARKWAY,NAPA,94559,28,Napa,Open,1995-06-01,Long Term Care Facility,Skilled Nursing Facility,38.2755618,-122.2974374
1282,206284019,VETERANS HOME OF CALIFORNIA-YOUNTVILLE,150000494,Parent Facility,100 California Drive,Yountville,94599,28,Napa,Open,2009-08-02,Long Term Care Facility,Skilled Nursing Facility,38.3921942,-122.3642851
1283,206290892,GOLDEN EMPIRE,230000135,Parent Facility,121 DORSEY DRIVE,GRASS VALLEY,95945,29,Nevada,Open,1973-06-20,Long Term Care Facility,Skilled Nursing Facility,39.228995,-121.0443497
1284,206291040,SPRING HILL MANOR CONVALESCENT HOSPITAL,230000131,Parent Facility,355 JOERSCHKE DRIVE,GRASS VALLEY,95945,29,Nevada,Open,1966-10-21,Long Term Care Facility,Skilled Nursing Facility,39.2306428,-121.0427056
1285,206292214,WOLF CREEK CARE CENTER,230000134,Parent Facility,107 CATHERINE LANE,GRASS VALLEY,95945,29,Nevada,Open,1962-11-05,Long Term Care Facility,Skilled Nursing Facility,39.2299927,-121.0479101
1286,206294002,CRYSTAL RIDGE CARE CENTER,230000136,Parent Facility,396 DORSEY DRIVE,GRASS VALLEY,95945,29,Nevada,Open,1987-08-12,Long Term Care Facility,Skilled Nursing Facility,39.2276417,-121.0353283
1287,206300020,NEWPORT HEIGHTS CONGREGATE LIVING,550009264,Parent Facility,466 E 16TH STREET,COSTA MESA,92627,30,Orange,Open,2024-08-01,Long Term Care Facility,Congregate Living Health Facility,33.6266099,-117.9124465
1288,206300039,FRENCH PARK CARE CENTER,060000013,Parent Facility,600 EAST WASHINGTON AVENUE,SANTA ANA,92701,30,Orange,Open,1978-12-27,Long Term Care Facility,Skilled Nursing Facility,33.7551791,-117.861968
1289,206300052,EVERGREEN CONGREGATE,550005686,Parent Facility,823 TOWNE STREET,COSTA MESA,92627,30,Orange,Open,2020-08-19,Long Term Care Facility,Congregate Living Health Facility,33.6409446,-117.9330078
1290,206300110,OPTIMUM CARE,550004584,Parent Facility,17281 MEADOWVIEW DRIVE,YORBA LINDA,92886,30,Orange,Open,2019-03-11,Long Term Care Facility,Congregate Living Health Facility,33.8930141,-117.8321273
1291,206300149,ARC CARE CENTER BUENA PARK,550004509,Parent Facility,7245 Harding Cir,Buena Park,90620,30,Orange,Open,2019-01-08,Long Term Care Facility,Congregate Living Health Facility,33.8339999,-118.0068521
1292,206300206,FAIRVIEW DEVELOPMENTAL CENTER D/P ICFDD,170000771,Parent Facility,2501 HARBOR BLVD.,COSTA MESA,92626,30,Orange,Open,2020-03-01,Long Term Care Facility,ICF/Dev. Disabled,33.663275,-117.919913
1293,206300210,REGENTS POINT - WINDCREST,060000055,Parent Facility,19191 HARVARD AVENUE,IRVINE,92612,30,Orange,Open,1985-05-01,Long Term Care Facility,Skilled Nursing Facility,33.6522147,-117.8321502
1294,206300212,EXTENDED CARE HOSPITAL OF WESTMINSTER,060000057,Parent Facility,206 HOSPITAL CIRCLE,WESTMINSTER,92683,30,Orange,Open,1985-08-09,Long Term Care Facility,Skilled Nursing Facility,33.7611569,-117.9947534
1295,206300323,ORCHARDS SKILLED NURSING,550006120,Parent Facility,1 AMISTAD DRIVE,RANCHO MISSION VIEJO,92694,30,Orange,Open,2021-09-24,Long Term Care Facility,Skilled Nursing Facility,33.522954,-117.628458
1296,206300372,CLEMENTINE ORANGE COUNTY,550008178,Parent Facility,10759 EL CAJON AVENUE,YORBA LINDA,92886,30,Orange,Open,2022-10-06,Long Term Care Facility,Congregate Living Health Facility,33.8955541,-117.844593
1297,206300392,VITAS HOSPICE HOUSE OF ORANGE COUNTY,550008503,Parent Facility,18582 VANDERLIP AVENUE,SANTA ANA,92705,30,Orange,Open,2023-04-12,Long Term Care Facility,Hospice Facility,33.7563163,-117.8086874
1298,206301089,ALAMITOS WEST HEALTH & REHABILITATION,060000076,Parent Facility,3902 KATELLA AVENUE,LOS ALAMITOS,90720,30,Orange,Open,1970-02-06,Long Term Care Facility,Skilled Nursing Facility,33.8027238,-118.064572
1299,206301094,"ANAHEIM HEALTHCARE CENTER, LLC",060000077,Parent Facility,501 SOUTH BEACH BOULEVARD,ANAHEIM,92804,30,Orange,Open,1968-10-04,Long Term Care Facility,Skilled Nursing Facility,33.8261763,-117.9942255
1300,206301107,THE PAVILION AT SUNNY HILLS,060000205,Parent Facility,2222 NORTH HARBOR BOULEVARD,FULLERTON,92835,30,Orange,Open,1972-12-08,Long Term Care Facility,Skilled Nursing Facility,33.8970346,-117.9285645
1301,206301113,SEAL BEACH HEALTH AND REHABILITATION CENTER,060000083,Parent Facility,3000 NORTH GATE ROAD,SEAL BEACH,90740,30,Orange,Open,1969-01-03,Long Term Care Facility,Skilled Nursing Facility,33.7728634,-118.0783169
1302,206301115,LAGUNA HILLS HEALTH AND REHABILITATION CENTER,060000084,Parent Facility,24452 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,30,Orange,Open,1969-09-25,Long Term Care Facility,Skilled Nursing Facility,33.6071358,-117.7071427
1303,206301118,CAPISTRANO BEACH CARE CENTER,060000085,Parent Facility,35410 DEL REY,CAPISTRANO BEACH,92624,30,Orange,Open,1966-12-11,Long Term Care Facility,Skilled Nursing Facility,33.4491361,-117.6502741
1304,206301119,VICTORIA HEALTHCARE AND REHABILITATION CENTER,060000086,Parent Facility,340 VICTORIA ST,COSTA MESA,92627,30,Orange,Open,1966-06-28,Long Term Care Facility,Skilled Nursing Facility,33.6531043,-117.9138697
1305,206301120,ANAHEIM CREST NURSING CENTER,060000087,Parent Facility,3067 WEST ORANGE AVENUE,ANAHEIM,92804,30,Orange,Open,1965-06-30,Long Term Care Facility,Skilled Nursing Facility,33.8254034,-117.9970526
1306,206301130,BUENA VISTA CARE CENTER - ANAHEIM,060000090,Parent Facility,1440 SOUTH EUCLID STREET,ANAHEIM,92802,30,Orange,Open,1960-10-14,Long Term Care Facility,Skilled Nursing Facility,33.8115309,-117.940598
1307,206301134,THE HILLS POST ACUTE,080000645,Parent Facility,1800 OLD TUSTIN AVENUE,SANTA ANA,92705,30,Orange,Open,1972-08-02,Long Term Care Facility,Skilled Nursing Facility,33.7613472,-117.836385
